10.75,-2.31,-18.87,ESTE
10.00,-2.37,-19.62,ESTE
10.06,-0.81,-19.62,ESTE
8.63,-0.06,-18.87,ESTE
10.69,-3.06,-18.87,ESTE
8.56,-1.62,-18.12,ESTE
7.12,-2.44,-18.19,ESTE
8.56,-1.62,-18.87,ESTE
7.12,-2.44,-16.62,ESTE
7.81,-3.19,-17.44,ESTE
5.62,-4.00,-15.94,ESTE
8.56,-3.12,-18.19,ESTE
9.31,-1.56,-18.12,ESTE
9.25,-3.12,-19.69,ESTE
9.25,-2.37,-19.69,ESTE
8.56,-1.62,-18.87,ESTE
9.31,-0.88,-21.94,ESTE
10.06,-0.06,-21.94,ESTE
11.63,2.31,-21.81,ESTE
11.63,3.81,-22.56,ESTE
12.44,3.87,-21.06,ESTE
11.75,6.19,-21.00,ESTE
11.06,6.12,-21.00,ESTE
11.00,5.37,-20.25,ESTE
11.81,7.69,-23.25,ESTE
11.69,4.62,-21.81,ESTE
12.38,3.12,-22.56,ESTE
10.81,0.75,-20.37,ESTE
10.88,0.81,-18.06,ESTE
10.75,-1.56,-20.37,ESTE
10.00,-3.06,-18.12,ESTE
9.19,-3.94,-19.69,ESTE
9.25,-3.12,-18.94,ESTE
11.44,-3.81,-18.87,ESTE
7.81,-3.12,-15.88,ESTE
7.00,-5.50,-17.44,ESTE
7.81,-3.19,-17.44,ESTE
7.06,-4.75,-16.69,ESTE
7.00,-6.25,-15.94,ESTE
8.50,-4.69,-16.69,ESTE
7.69,-5.50,-18.25,ESTE
9.25,-3.87,-16.62,ESTE
7.87,-1.62,-17.37,ESTE
8.63,-0.06,-18.12,ESTE
11.44,-2.31,-19.62,ESTE
9.38,0.75,-18.87,ESTE
10.88,2.31,-20.31,ESTE
12.38,3.12,-21.06,ESTE
11.63,3.06,-21.81,ESTE
13.19,5.44,-23.31,ESTE
13.19,4.69,-21.75,ESTE
11.75,6.12,-22.56,ESTE
11.75,6.12,-22.56,ESTE
11.00,6.12,-23.31,ESTE
11.75,6.87,-24.06,ESTE
11.75,6.94,-22.50,ESTE
11.75,6.12,-23.31,ESTE
12.38,2.37,-21.06,ESTE
11.56,0.06,-18.81,ESTE
9.38,-0.06,-18.12,ESTE
8.63,-0.81,-17.37,ESTE
7.81,-3.19,-18.94,ESTE
8.50,-4.69,-16.69,ESTE
7.06,-4.69,-15.94,ESTE
6.37,-3.19,-15.94,ESTE
5.62,-4.00,-16.69,ESTE
6.37,-3.25,-17.44,ESTE
7.06,-4.75,-16.69,ESTE
7.12,-3.19,-16.69,ESTE
7.87,-2.37,-17.37,ESTE
9.31,-2.37,-18.12,ESTE
7.06,-3.19,-17.44,ESTE
6.37,-3.25,-17.44,ESTE
9.31,-1.56,-18.87,ESTE
7.81,-2.44,-18.19,ESTE
8.56,-1.62,-18.12,ESTE
8.63,-0.88,-18.87,ESTE
8.00,1.44,-18.12,ESTE
7.87,-0.13,-20.44,ESTE
8.00,1.44,-18.87,ESTE
7.25,1.44,-18.87,ESTE
8.00,2.94,-21.12,ESTE
8.00,2.19,-19.62,ESTE
7.31,2.94,-18.87,ESTE
8.69,1.44,-19.62,ESTE
7.25,1.44,-18.87,ESTE
7.87,-1.62,-18.94,ESTE
7.19,-0.88,-15.88,ESTE
8.56,-2.37,-18.12,ESTE
6.37,-2.44,-17.44,ESTE
7.81,-2.44,-18.94,ESTE
7.75,-4.75,-18.19,ESTE
7.06,-3.25,-18.94,ESTE
6.37,-3.19,-16.69,ESTE
7.06,-4.00,-17.44,ESTE
4.12,-4.06,-16.75,ESTE
6.31,-4.75,-15.19,ESTE
4.81,-6.37,-16.75,ESTE
7.00,-4.75,-18.19,ESTE
5.62,-4.00,-15.94,ESTE
5.69,-3.25,-15.19,ESTE
6.31,-4.00,-16.69,ESTE
6.37,-3.19,-15.94,ESTE
7.12,-3.12,-14.38,ESTE
7.87,-2.37,-15.88,ESTE
6.37,-3.19,-14.38,ESTE
7.06,-3.94,-16.69,ESTE
8.56,-2.37,-18.94,ESTE
10.13,1.50,-20.37,ESTE
10.25,4.56,-20.31,ESTE
10.94,3.06,-19.56,ESTE
11.00,5.37,-20.25,ESTE
11.75,4.69,-19.50,ESTE
11.56,0.00,-20.37,ESTE
9.25,-2.37,-18.87,ESTE
10.06,-1.56,-18.12,ESTE
10.81,-0.75,-17.31,ESTE
10.13,-0.75,-16.56,ESTE
11.50,-2.25,-17.31,ESTE
10.88,0.00,-18.06,ESTE
11.56,-0.69,-18.06,ESTE
10.06,-0.75,-18.12,ESTE
10.81,0.00,-18.81,ESTE
10.81,-1.44,-15.06,ESTE
9.31,-1.56,-18.87,ESTE
11.50,-2.25,-18.87,ESTE
10.06,-2.31,-17.37,ESTE
9.31,-1.62,-19.62,ESTE
10.81,-1.50,-18.12,ESTE
10.06,-1.56,-18.12,ESTE
9.31,-1.56,-18.12,ESTE
10.81,-1.50,-18.12,ESTE
10.00,-1.56,-19.62,ESTE
9.44,0.75,-17.31,ESTE
12.31,-0.69,-17.31,ESTE
9.38,-0.06,-18.87,ESTE
10.81,-1.50,-18.12,ESTE
11.50,-1.50,-18.06,ESTE
11.50,-1.50,-18.87,ESTE
10.06,-0.75,-18.12,ESTE
