AccX,AccY,AccZ,MagX,MagY,MagZ
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.0741775035858154,1.53230381011963,9.71994495391846,-26.6062507629395,0.318750023841858,-14.0812501907349
0.114855483174324,3.77078938484192,8.69761085510254,-26.0437507629395,-4.85625028610229,-14.3250007629395
0.679860711097717,3.77557492256165,8.80798053741455,-26.0437507629395,-4.85625028610229,-14.3250007629395
1.07018995285034,3.68464779853821,8.49900722503662,-26.0437507629395,-4.85625028610229,-14.3250007629395
1.07018995285034,3.68464779853821,8.49900722503662,-26.0437507629395,-4.85625028610229,-14.3250007629395
1.07018995285034,3.68464779853821,8.49900722503662,-26.0437507629395,-4.85625028610229,-14.3250007629395
1.18983101844788,3.66550517082214,8.53250598907471,-26.2687511444092,-6.05625009536743,-13.4812507629395
1.18983101844788,3.66550517082214,8.53250598907471,-26.2687511444092,-6.05625009536743,-13.4812507629395
0.967298567295074,-0.727717161178589,11.3479614257812,-26.7750015258789,-4.83750009536743,-12.9000005722046
1.01994061470032,-1.54426789283752,9.62901782989502,-27.3562507629395,-3.15000009536743,-12.3937501907349
0.926620543003082,-1.54426789283752,9.57398223876953,-27.3562507629395,-3.15000009536743,-12.3937501907349
0.97926265001297,-1.46291196346283,9.81565761566162,-27.3937511444092,-1.70625007152557,-12.5437507629395
0.97926265001297,-1.46291196346283,9.81565761566162,-27.3937511444092,-1.70625007152557,-12.5437507629395
0.950548768043518,-0.710967421531677,10.2514505386353,-27.5812511444092,-0.450000017881393,-12.3562507629395
0.931406199932098,-0.500399053096771,10.0025968551636,-27.5812511444092,-0.450000017881393,-12.3562507629395
0.438185632228851,0.285044997930527,9.74865818023682,-27.5812511444092,-0.450000017881393,-12.3562507629395
0.495613396167755,2.51126742362976,9.31316471099854,-27.2062511444092,-1.74375009536743,-12.6187505722046
0.574576556682587,3.21535539627075,8.77926635742188,-27.2062511444092,-1.74375009536743,-12.6187505722046
-0.028713870793581,3.81864595413208,8.67607593536377,-27.2062511444092,-1.74375009536743,-12.6187505722046
-0.126819595694542,4.28554534912109,8.77687358856201,-27.0000019073486,-3.37500023841858,-12.8250007629395
0.0981057286262512,4.82422971725464,8.23818969726562,-26.6250019073486,-5.21250009536743,-13.0875005722046
0.0957129076123238,5.34855699539185,7.63011312484741,-26.5312519073486,-6.33750009536743,-13.0125007629395
0.0957129076123238,5.34855699539185,7.63011312484741,-26.5312519073486,-6.33750009536743,-13.0125007629395
0.100498549640179,5.16879606246948,7.73779010772705,-26.3437519073486,-7.85625028610229,-12.7500009536743
-0.308973222970963,3.39481711387634,8.80798053741455,-26.3437519073486,-7.85625028610229,-12.7500009536743
-0.133998066186905,1.70937263965607,10.0097751617432,-26.1750011444092,-8.23125076293945,-12.8062505722046
0.447756946086884,0.131605252623558,10.0265254974365,-26.2125015258789,-7.80000019073486,-12.9750003814697
0.313758879899979,-0.236889436841011,10.4144611358643,-26.4375019073486,-6.26250028610229,-13.0875005722046
0.777966439723969,-0.200997099280357,10.2777709960938,-26.4375019073486,-6.26250028610229,-13.0875005722046
0.768395185470581,-0.126819595694542,9.55723285675049,-26.5500011444092,-5.26875019073486,-13.1625003814697
0.794716238975525,-0.167497590184212,9.63380336761475,-26.5500011444092,-5.26875019073486,-13.1625003814697
0.725324392318726,-0.057427741587162,9.62662506103516,-26.7000007629395,-3.48750019073486,-13.3125009536743
0.646361231803894,-0.124426774680614,9.78694343566895,-26.7000007629395,-3.48750019073486,-13.3125009536743
0.627218663692474,-0.122033953666687,9.74387264251709,-26.8312511444092,-2.30625009536743,-13.0875005722046
0.60807603597641,-0.117248311638832,9.65533828735352,-26.9625015258789,-2.13750004768372,-12.8437509536743
