24.50,-21.75,-22.81,NOROESTE
24.50,-21.00,-23.56,NOROESTE
26.81,-20.06,-19.69,NOROESTE
26.81,-18.56,-21.94,NOROESTE
26.87,-17.75,-20.37,NOROESTE
26.87,-17.75,-19.62,NOROESTE
25.44,-18.56,-18.87,NOROESTE
26.25,-16.25,-19.62,NOROESTE
25.50,-15.50,-19.62,NOROESTE
25.44,-17.81,-18.87,NOROESTE
25.50,-15.50,-19.62,NOROESTE
26.87,-17.75,-18.87,NOROESTE
26.87,-19.31,-18.12,NOROESTE
26.19,-17.00,-18.87,NOROESTE
24.62,-19.44,-20.44,NOROESTE
24.56,-20.94,-21.25,NOROESTE
25.25,-21.75,-22.00,NOROESTE
25.37,-19.37,-20.44,NOROESTE
25.31,-20.87,-18.94,NOROESTE
25.19,-22.50,-22.81,NOROESTE
25.87,-22.50,-22.00,NOROESTE
23.00,-23.37,-22.81,NOROESTE
25.12,-24.06,-25.12,NOROESTE
23.69,-24.12,-22.81,NOROESTE
23.69,-23.31,-22.81,NOROESTE
23.75,-22.56,-22.81,NOROESTE
23.06,-21.81,-22.81,NOROESTE
24.62,-19.44,-21.25,NOROESTE
24.50,-21.75,-22.81,NOROESTE
26.00,-20.94,-23.50,NOROESTE
25.44,-17.06,-21.94,NOROESTE
24.75,-16.37,-21.94,NOROESTE
25.50,-16.31,-20.37,NOROESTE
25.50,-15.50,-19.62,NOROESTE
23.44,-12.50,-19.62,NOROESTE
25.62,-13.94,-18.06,NOROESTE
26.31,-13.94,-18.06,NOROESTE
24.81,-15.56,-19.62,NOROESTE
24.81,-15.56,-19.62,NOROESTE
25.31,-19.44,-22.00,NOROESTE
23.94,-17.87,-20.44,NOROESTE
26.75,-20.12,-21.94,NOROESTE
26.06,-19.37,-22.75,NOROESTE
26.00,-20.87,-20.44,NOROESTE
25.25,-21.75,-22.75,NOROESTE
25.94,-22.50,-22.75,NOROESTE
25.19,-21.75,-23.56,NOROESTE
25.19,-22.56,-24.31,NOROESTE
23.75,-21.81,-24.31,NOROESTE
25.25,-21.75,-22.00,NOROESTE
26.06,-18.62,-22.69,NOROESTE
25.44,-17.06,-20.44,NOROESTE
24.62,-19.44,-22.00,NOROESTE
25.31,-19.44,-22.00,NOROESTE
21.69,-18.81,-22.00,NOROESTE
24.62,-18.62,-20.44,NOROESTE
24.62,-18.62,-21.19,NOROESTE
