AccX,AccY,AccZ,MagX,MagY,MagZ
0.780359268188477,1.10847508907318,9.49501895904541,-2.96250009536743,15.3562507629395,-9.20625019073486
0.699003338813782,1.00558376312256,9.50459098815918,-3.43125009536743,14.9812507629395,-9.48750019073486
0.727717161178589,1.19461667537689,9.52134037017822,-3.43125009536743,14.9812507629395,-9.48750019073486
0.586540639400482,0.998405277729034,9.58355331420898,-3.43125009536743,14.9812507629395,-9.48750019073486
0.538684189319611,1.07976126670837,9.57876777648926,-3.60000014305115,15.2437505722046,-9.13125038146973
0.478863626718521,1.37647128105164,9.60508918762207,-3.48750019073486,15.4500007629395,-8.88750076293945
0.0478564538061619,0.943370342254639,9.76780128479004,-3.41250014305115,15.6000003814697,-8.86875057220459
0.342472732067108,0.754038214683533,9.93799018859863,-3.41250014305115,15.6000003814697,-8.86875057220459
0.253639191389084,0.701396107673645,9.52373313903809,-3.35625004768372,15.6562509536743,-8.73750019073486
0.177068874239922,0.852443039417267,9.79651546478271,-3.37500023841858,15.7500009536743,-8.71875
0.435792833566666,0.703788936138153,9.71755218505859,-3.37500023841858,15.7500009536743,-8.71875
0.41186460852623,0.852443039417267,9.55484008789062,-3.65625023841858,15.8062505722046,-8.86875057220459
0.526720106601715,0.864407181739807,9.59312534332275,-3.65625023841858,15.8062505722046,-8.86875057220459
0.495613396167755,0.780359268188477,9.61466026306152,-3.65625023841858,15.8062505722046,-8.86875057220459
0.478863626718521,0.885942578315735,9.60508918762207,-3.84375023841858,15.7875003814697,-8.90625
0.526720106601715,0.869192838668823,9.70558738708496,-3.82500004768372,15.7500009536743,-8.79375076293945
0.478863626718521,0.847657442092896,9.60269641876221,-3.78750014305115,15.7125005722046,-8.75625038146973
0.576969385147095,0.912263631820679,9.53330421447754,-3.50625014305115,15.6562509536743,-8.98125076293945
0.567398071289062,1.02233350276947,9.65294551849365,-3.50625014305115,15.6562509536743,-8.98125076293945
0.536291360855103,0.871585667133331,9.68644523620605,-2.86875009536743,15.3375005722046,-9
0.471685171127319,1.08215403556824,9.43519878387451,-2.86875009536743,15.3375005722046,-9
0.177068874239922,0.976869821548462,9.77976512908936,-2.4375,15.1500005722046,-9.11250019073486
0.36161532998085,0.821037292480469,9.87099170684814,-2.4375,15.1500005722046,-9.11250019073486
0.433400005102158,0.761216700077057,9.55244731903076,-1.96875011920929,15.0750007629395,-9.05625057220459
0.433400005102158,0.761216700077057,9.55244731903076,-1.96875011920929,15.0750007629395,-9.05625057220459
0.495613396167755,0.653539657592773,9.69123077392578,-1.65000009536743,15.1875009536743,-8.96250057220459
0.509970307350159,0.727717161178589,9.61705303192139,-1.66875004768372,15.2062501907349,-8.73750019073486
0.521934449672699,0.643968403339386,9.59551811218262,-1.78125011920929,15.3000001907349,-8.79375076293945
0.478863626718521,0.706181764602661,9.82313537597656,-1.78125011920929,15.3000001907349,-8.79375076293945
0.476470798254013,0.593719124794006,9.78215789794922,-1.80000007152557,15.3187503814697,-8.55000019073486
0.514755964279175,0.742074131965637,9.6433744430542,-1.80000007152557,15.2625007629395,-8.56875038146973
0.517148792743683,0.763609528541565,9.55484008789062,-1.83750009536743,15.2250003814697,-8.64375019073486
0.517148792743683,0.763609528541565,9.55484008789062,-1.83750009536743,15.2250003814697,-8.64375019073486
0.42143589258194,0.739681303501129,9.6098747253418,-1.81875002384186,15.3187503814697,-8.77500057220459
0.459721058607101,0.816251635551453,9.75823020935059,-1.81875002384186,15.3187503814697,-8.77500057220459
0.459721058607101,0.816251635551453,9.75823020935059,-1.81875002384186,15.3187503814697,-8.77500057220459
