3.81,13.13,28.81,OESTE
1.62,12.25,28.75,OESTE
1.56,10.69,28.69,OESTE
3.06,12.31,28.00,OESTE
2.31,12.31,28.75,OESTE
2.31,11.56,29.50,OESTE
3.87,13.13,30.31,OESTE
3.06,12.38,30.31,OESTE
2.37,13.06,30.31,OESTE
3.00,11.56,28.00,OESTE
2.37,12.31,29.50,OESTE
3.75,11.56,28.75,OESTE
1.56,11.50,29.50,OESTE
1.56,11.50,29.50,OESTE
2.25,10.75,27.19,OESTE
1.56,11.50,29.50,OESTE
5.25,11.63,29.56,OESTE
0.81,10.69,30.25,OESTE
1.62,12.25,28.75,OESTE
2.37,12.31,30.25,OESTE
